Protein Group,Protein ID,Accession,Score (%),-10lgP,Coverage (%),Coverage (%) Tryp_1hr_1:50_Rep1,Coverage (%) Tryp_1hr_1:50_Rep2,Coverage (%) Tryp_18hr_1:50_Rep1,Coverage (%) AspN_1hr_1:50_Rep1,Coverage (%) AspN_1hr_1:50_Rep2,Coverage (%) AspN_18hr_1:50_Rep1,Coverage (%) AspN_18hr_1:50_Rep2,Coverage (%) GluC_1hr_1:50_Rep1,Coverage (%) GluC_1hr_1:50_Rep2,Coverage (%) GluC_18hr_1:50_Rep1,Coverage (%) GluC_18hr_1:50_Rep2,Coverage (%) Trypsin_18hr_1:50_Rep2,Area Tryp_1hr_1:50_Rep1,Area Tryp_1hr_1:50_Rep2,Area Tryp_18hr_1:50_Rep1,Area AspN_1hr_1:50_Rep1,Area AspN_1hr_1:50_Rep2,Area AspN_18hr_1:50_Rep1,Area AspN_18hr_1:50_Rep2,Area GluC_1hr_1:50_Rep1,Area GluC_1hr_1:50_Rep2,Area GluC_18hr_1:50_Rep1,Area GluC_18hr_1:50_Rep2,Area Trypsin_18hr_1:50_Rep2,#Peptides,#Unique,#Spec Tryp_1hr_1:50_Rep1,#Spec Tryp_1hr_1:50_Rep2,#Spec Tryp_18hr_1:50_Rep1,#Spec AspN_1hr_1:50_Rep1,#Spec AspN_1hr_1:50_Rep2,#Spec AspN_18hr_1:50_Rep1,#Spec AspN_18hr_1:50_Rep2,#Spec GluC_1hr_1:50_Rep1,#Spec GluC_1hr_1:50_Rep2,#Spec GluC_18hr_1:50_Rep1,#Spec GluC_18hr_1:50_Rep2,#Spec Trypsin_18hr_1:50_Rep2,PTM,Avg. Mass,Description
4647,4188,Q5SW96|ARH_HUMAN,98.8,85.75,14,0,5,4,6,0,0,0,0,0,0,0,0,,8.5636E5,3.9758E6,3.4394E6,,,,,,,,,3,3,0,1,1,1,0,0,0,0,0,0,0,0,,33885,Low density lipoprotein receptor adapter protein 1 OS=Homo sapiens OX=9606 GN=LDLRAP1 PE=1 SV=3
4176,4875,Q9BW66|CINP_HUMAN,98.4,85.68,20,0,0,0,0,0,8,0,11,0,0,0,0,,,,,,2.7179E6,,5.2516E5,,,,,2,2,0,0,0,0,0,3,0,2,0,0,0,0,,24324,Cyclin-dependent kinase 2-interacting protein OS=Homo sapiens OX=9606 GN=CINP PE=1 SV=1
3867,3655,Q10469|MGAT2_HUMAN,99.1,85.61,9,4,3,0,3,0,3,0,0,0,0,0,0,1.8924E6,8.7167E5,,1.5667E6,,7.5639E5,,,,,,,3,3,3,1,0,3,0,1,0,0,0,0,0,0,Carbamidomethylation,51550,Alpha-1 6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase OS=Homo sapiens OX=9606 GN=MGAT2 PE=1 SV=1
3939,4444,P49914|MTHFS_HUMAN,98.7,85.59,12,0,0,6,0,6,6,0,0,0,0,0,6,,,1.9701E7,,4.4492E6,4.1135E6,,,,,,6.4195E6,2,2,0,0,1,0,1,4,0,0,0,0,0,1,,23256,5-formyltetrahydrofolate cyclo-ligase OS=Homo sapiens OX=9606 GN=MTHFS PE=1 SV=2
2708,18983,P61927|RL37_HUMAN,61.7,85.43,18,0,0,0,0,0,0,0,18,18,18,18,0,,,,,,,,1.0252E7,2.6928E5,1.4599E8,1.6447E6,,1,1,0,0,0,0,0,0,0,7,2,18,8,0,,11078,60S ribosomal protein L37 OS=Homo sapiens OX=9606 GN=RPL37 PE=1 SV=2
4050,3684,P15586|GNS_HUMAN,99.1,85.41,10,0,7,0,0,0,0,0,0,0,0,0,5,,3.1984E6,,,,,,,,,,1.4052E7,4,4,0,3,0,0,0,0,0,0,0,0,0,3,,62082,N-acetylglucosamine-6-sulfatase OS=Homo sapiens OX=9606 GN=GNS PE=1 SV=3
4194,6510,Q96BN2|TADA1_HUMAN,97.1,85.31,10,4,0,0,6,0,6,0,0,0,0,0,0,2.0687E6,,,5.6967E5,,1.8108E6,,,,,,,2,2,1,0,0,2,0,2,0,0,0,0,0,0,,37382,Transcriptional adapter 1 OS=Homo sapiens OX=9606 GN=TADA1 PE=1 SV=1
4158,3876,Q8NE86|MCU_HUMAN,99.0,85.29,10,6,4,0,0,3,0,0,0,0,0,0,0,5.5126E6,3.6661E6,,,1.4487E6,,,,,,,,4,4,2,1,0,0,2,0,0,0,0,0,0,0,,39867,Calcium uniporter protein  mitochondrial OS=Homo sapiens OX=9606 GN=MCU PE=1 SV=1
4828,4341,Q9GZT6|CC90B_HUMAN,98.7,85.26,13,0,0,9,0,0,0,0,4,0,0,0,0,,,8.9275E5,,,,,1.8165E6,,,,,2,2,0,0,1,0,0,0,0,1,0,0,0,0,,29506,Coiled-coil domain-containing protein 90B  mitochondrial OS=Homo sapiens OX=9606 GN=CCDC90B PE=1 SV=2
4532,3840,Q14207|NPAT_HUMAN,99.0,85.18,3,0,0,0,0,0,0,0,1,2,0,0,0,,,,,,,,2.1665E6,2.1363E6,,,,3,3,0,0,0,0,0,0,0,1,2,0,0,0,,154290,Protein NPAT OS=Homo sapiens OX=9606 GN=NPAT PE=1 SV=3
4364,3886,Q00587|BORG5_HUMAN,99.0,85.17,14,0,0,3,0,0,0,0,0,0,0,0,11,,,9.7096E6,,,,,,,,,5.4021E6,3,3,0,0,1,0,0,0,0,0,0,0,0,3,Carbamidomethylation,40295,Cdc42 effector protein 1 OS=Homo sapiens OX=9606 GN=CDC42EP1 PE=1 SV=1
4184,4080,Q8TDX7|NEK7_HUMAN,98.9,85.12,16,5,11,0,0,0,0,0,0,0,0,0,0,4.7176E6,5.3878E6,,,,,,,,,,,3,3,2,3,0,0,0,0,0,0,0,0,0,0,,34551,Serine/threonine-protein kinase Nek7 OS=Homo sapiens OX=9606 GN=NEK7 PE=1 SV=1
4072,4539,Q86UY6|NAA40_HUMAN,98.6,85.12,15,0,0,15,0,0,0,0,0,0,0,0,0,,,6.5728E6,,,,,,,,,,2,2,0,0,6,0,0,0,0,0,0,0,0,0,Carbamidomethylation,27194,N-alpha-acetyltransferase 40 OS=Homo sapiens OX=9606 GN=NAA40 PE=1 SV=1
4294,3828,Q69YQ0|CYTSA_HUMAN,99.0,85.08,4,0,0,0,0,0,0,0,4,0,1,0,0,,,,,,,,3.3181E6,,7.6356E5,,,3,3,0,0,0,0,0,0,0,3,0,1,0,0,,124602,Cytospin-A OS=Homo sapiens OX=9606 GN=SPECC1L PE=1 SV=2
3807,3642,Q9H1I8|ASCC2_HUMAN,99.1,85.02,7,0,0,2,3,1,5,3,0,0,0,0,0,,,4.7788E6,3.7497E5,2.7156E6,2.1947E6,4.6145E5,,,,,,4,4,0,0,2,1,1,3,1,0,0,0,0,0,Deamidation (NQ),86360,Activating signal cointegrator 1 complex subunit 2 OS=Homo sapiens OX=9606 GN=ASCC2 PE=1 SV=3
4401,14336,O75394|RM33_HUMAN,84.4,84.97,40,17,17,0,29,0,0,0,0,0,29,0,0,5.3811E6,1.1545E7,,3.4529E6,,,,,,3.3541E6,,,3,3,1,1,0,1,0,0,0,0,0,1,0,0,,7619,39S ribosomal protein L33  mitochondrial OS=Homo sapiens OX=9606 GN=MRPL33 PE=1 SV=1
3725,3586,Q9Y2I1|NISCH_HUMAN,99.1,84.96,3,0,0,1,0,0,0,0,0,0,1,0,2,,,4.1652E6,,,,,,,1.2864E6,,5.703E6,4,4,0,0,2,0,0,0,0,0,0,1,0,6,Carbamidomethylation,166628,Nischarin OS=Homo sapiens OX=9606 GN=NISCH PE=1 SV=3
4395,4692,Q9UM13|APC10_HUMAN,98.5,84.94,18,0,6,0,0,0,0,0,0,0,0,0,11,,7.2082E6,,,,,,,,,,7.7196E6,3,3,0,1,0,0,0,0,0,0,0,0,0,3,Carbamidomethylation,21252,Anaphase-promoting complex subunit 10 OS=Homo sapiens OX=9606 GN=ANAPC10 PE=1 SV=1
3748,3506,Q96EU6|RRP36_HUMAN,99.1,84.92,25,0,4,0,3,0,0,0,0,7,6,3,6,,3.4915E5,,1.7303E6,,,,,2.4466E6,5.8714E6,4.761E5,2.8382E6,6,6,0,2,0,1,0,0,0,0,2,1,1,2,,29823,Ribosomal RNA processing protein 36 homolog OS=Homo sapiens OX=9606 GN=RRP36 PE=1 SV=1
3688,6431,P02654|APOC1_HUMAN,97.1,84.84,24,0,0,0,0,0,0,0,24,0,11,0,0,,,,,,,,1.2069E7,,5.588E6,,,2,2,0,0,0,0,0,0,0,8,0,2,0,0,,9332,Apolipoprotein C-I OS=Homo sapiens OX=9606 GN=APOC1 PE=1 SV=1
3820,4316,P49356|FNTB_HUMAN,98.8,84.82,16,0,0,4,0,10,0,10,0,0,0,8,2,,,4.7576E6,,2.9902E6,,0,,,,2.0343E5,4.055E6,4,4,0,0,2,0,2,0,1,0,0,0,2,1,Carbamidomethylation; Deamidation (NQ),48774,Protein farnesyltransferase subunit beta OS=Homo sapiens OX=9606 GN=FNTB PE=1 SV=1
4134,3539,Q7Z3U7|MON2_HUMAN,99.1,84.81,2,1,0,1,1,0,1,0,0,0,0,0,1,2.0737E6,,3.9138E6,1.0851E6,,0,,,,,,5.7241E6,3,3,1,0,1,1,0,1,0,0,0,0,0,1,Carbamidomethylation,190357,Protein MON2 homolog OS=Homo sapiens OX=9606 GN=MON2 PE=1 SV=3
3871,4530,Q9HBU6|EKI1_HUMAN,98.6,84.79,8,3,0,4,0,0,0,0,0,0,2,0,0,1.6774E6,,1.1552E7,,,,,,,3.5005E6,,,3,3,1,0,5,0,0,0,0,0,0,2,0,0,,50968,Ethanolamine kinase 1 OS=Homo sapiens OX=9606 GN=ETNK1 PE=1 SV=1
4224,4993,P03905|NU4M_HUMAN,98.3,84.78,8,6,0,5,0,0,0,0,0,0,0,0,0,2.095E6,,4.3034E7,,,,,,,,,,3,3,2,0,3,0,0,0,0,0,0,0,0,0,,51581,NADH-ubiquinone oxidoreductase chain 4 OS=Homo sapiens OX=9606 GN=MT-ND4 PE=1 SV=1
3778,18980,Q99595|TI17A_HUMAN,61.7,84.66,13,13,13,13,0,0,0,0,0,0,0,0,0,1.4238E7,1.3334E7,2.8106E7,,,,,,,,,,1,1,3,3,3,0,0,0,0,0,0,0,0,0,,18024,Mitochondrial import inner membrane translocase subunit Tim17-A OS=Homo sapiens OX=9606 GN=TIMM17A PE=1 SV=1
4289,3519,Q9P2R3|ANFY1_HUMAN,99.1,84.66,4,0,0,2,0,3,0,0,0,0,0,0,0,,,4.4858E6,,5.5047E6,,,,,,,,3,3,0,0,1,0,3,0,0,0,0,0,0,0,Carbamidomethylation,128399,Rabankyrin-5 OS=Homo sapiens OX=9606 GN=ANKFY1 PE=1 SV=2
3489,3842,Q0PNE2|ELP6_HUMAN,99.0,84.62,9,5,5,4,0,0,0,0,0,0,0,0,5,1.4405E5,4.1379E6,6.511E6,,,,,,,,,1.1777E6,3,3,3,3,4,0,0,0,0,0,0,0,0,3,,29793,Elongator complex protein 6 OS=Homo sapiens OX=9606 GN=ELP6 PE=1 SV=1
4020,6108,Q96N67|DOCK7_HUMAN,97.4,84.61,2,0,0,0,1,0,0,0,0,0,0,0,1,,,,1.3688E6,,,,,,,,,2,1,0,0,0,1,0,0,0,0,0,0,0,5,,242558,Dedicator of cytokinesis protein 7 OS=Homo sapiens OX=9606 GN=DOCK7 PE=1 SV=4
3487,3566,O15228|GNPAT_HUMAN,99.1,84.52,8,3,5,0,1,0,1,0,0,0,0,0,2,2.209E6,6.0698E6,,2.7336E6,,3.183E6,,,,,,2.6505E6,4,4,3,5,0,2,0,2,0,0,0,0,0,1,Carbamidomethylation,77188,Dihydroxyacetone phosphate acyltransferase OS=Homo sapiens OX=9606 GN=GNPAT PE=1 SV=1
3896,3613,Q9UK61|TASOR_HUMAN,99.1,84.34,4,0,1,0,1,0,0,1,0,0,0,1,1,1.7282E6,1.137E6,,1.4231E6,,,1.2365E6,,,,9.598E4,2.0576E6,6,6,1,1,0,1,0,0,1,0,0,0,1,2,Carbamidomethylation,189030,Protein TASOR OS=Homo sapiens OX=9606 GN=TASOR PE=1 SV=3
4125,3859,Q9Y2R4|DDX52_HUMAN,99.0,84.31,7,2,4,3,0,0,0,0,0,0,0,0,1,8.542E6,1.1901E7,0,,,,,,,,,2.9223E6,3,3,1,2,1,0,0,0,0,0,0,0,0,1,Carbamidomethylation; Deamidation (NQ),67498,Probable ATP-dependent RNA helicase DDX52 OS=Homo sapiens OX=9606 GN=DDX52 PE=1 SV=3
3835,4321,P05546|HEP2_HUMAN,98.8,84.29,5,0,5,0,0,0,0,0,0,0,0,0,1,,7.531E6,,,,,,,,,,2.5286E7,2,2,0,4,0,0,0,0,0,0,0,0,0,4,,57071,Heparin cofactor 2 OS=Homo sapiens OX=9606 GN=SERPIND1 PE=1 SV=3
4155,4282,Q9H0E2|TOLIP_HUMAN,98.8,84.03,17,0,3,0,6,0,0,8,0,0,0,0,3,,4.4564E6,,3.7151E6,,,2.2954E6,,,,,3.8715E6,3,3,0,1,0,2,0,0,1,0,0,0,0,1,Deamidation (NQ),30282,Toll-interacting protein OS=Homo sapiens OX=9606 GN=TOLLIP PE=1 SV=1
4011,3798,Q7Z3J2|VP35L_HUMAN,99.0,84.00,5,0,2,1,0,0,0,0,0,0,0,0,1,,3.5954E6,4.9356E6,,,,,,,,,1.4977E6,3,3,0,3,2,0,0,0,0,0,0,0,0,1,,109562,VPS35 endosomal protein sorting factor-like OS=Homo sapiens OX=9606 GN=VPS35L PE=1 SV=2
3625,5612,Q9BU61|NDUF3_HUMAN,97.8,83.96,13,0,0,0,0,0,0,0,13,6,6,6,0,,,,,,,,4.5995E6,0,9.5156E6,1.6095E6,,2,2,0,0,0,0,0,0,0,3,1,3,4,0,,20350,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3 OS=Homo sapiens OX=9606 GN=NDUFAF3 PE=1 SV=1
3903,3721,O94782|UBP1_HUMAN,99.0,83.84,4,0,0,0,0,1,0,1,0,0,0,1,1,,,,,8.4626E4,,7.2299E5,,,,1.8507E5,1.3441E6,3,3,0,0,0,0,3,0,1,0,0,0,1,2,,88207,Ubiquitin carboxyl-terminal hydrolase 1 OS=Homo sapiens OX=9606 GN=USP1 PE=1 SV=1
3872,16470,P63313|TYB10_HUMAN,76.3,83.73,36,0,0,0,0,0,0,0,36,36,30,0,0,,,,,,,,8.0851E6,6.2925E5,4.7666E6,,,2,2,0,0,0,0,0,0,0,5,2,1,0,0,,5026,Thymosin beta-10 OS=Homo sapiens OX=9606 GN=TMSB10 PE=1 SV=2
3787,3767,Q9HCK8|CHD8_HUMAN,99.0,83.60,1,0,0,0,0,0,0,0,0,0,1,0,0,,1.3674E6,,,,,,,,2.0145E6,,,3,2,1,1,0,0,0,0,0,0,0,1,0,5,,290518,Chromodomain-helicase-DNA-binding protein 8 OS=Homo sapiens OX=9606 GN=CHD8 PE=1 SV=5
4671,11783,O14957|QCR10_HUMAN,90.2,83.32,43,0,0,21,0,0,0,0,21,0,0,0,0,,,3.778E7,,,,,1.1495E7,,,,,2,2,0,0,2,0,0,0,0,1,0,0,0,0,Deamidation (NQ),6570,Cytochrome b-c1 complex subunit 10 OS=Homo sapiens OX=9606 GN=UQCR11 PE=1 SV=1
3691,6015,Q15041|AR6P1_HUMAN,97.5,83.28,12,5,7,5,0,0,0,0,0,0,0,0,5,2.3458E7,1.1083E7,3.017E7,,,,,,,,,9.4193E6,2,2,2,1,5,0,0,0,0,0,0,0,0,2,Carbamidomethylation,23363,ADP-ribosylation factor-like protein 6-interacting protein 1 OS=Homo sapiens OX=9606 GN=ARL6IP1 PE=1 SV=2
4136,4081,Q9P1Y6|PHRF1_HUMAN,98.9,83.24,2,0,0,1,0,0,0,0,1,1,0,0,0,,,5.9513E5,,,,,5.2266E6,2.2388E6,,,,2,2,0,0,2,0,0,0,0,1,2,0,0,0,,178665,PHD and RING finger domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PHRF1 PE=1 SV=3
4026,3729,Q12834|CDC20_HUMAN,99.0,83.20,8,2,2,5,0,0,0,0,0,0,0,0,2,7.3263E5,3.6082E6,1.7173E7,,,,,,,,,1.6955E6,4,4,1,1,2,0,0,0,0,0,0,0,0,2,Carbamidomethylation,54723,Cell division cycle protein 20 homolog OS=Homo sapiens OX=9606 GN=CDC20 PE=1 SV=2
4678,6176,Q9NX70|MED29_HUMAN,97.4,83.13,10,0,7,0,4,0,0,0,0,0,0,0,0,,2.2626E6,,2.146E6,,,,,,,,,2,2,0,2,0,1,0,0,0,0,0,0,0,0,Carbamidomethylation,21073,Mediator of RNA polymerase II transcription subunit 29 OS=Homo sapiens OX=9606 GN=MED29 PE=1 SV=1
4370,12964,Q5VW38|GP107_HUMAN,88.0,83.05,3,0,0,0,3,0,0,3,0,0,0,0,0,,,,4.2761E6,,,2.7056E6,,,,,,1,1,0,0,0,2,0,0,2,0,0,0,0,0,,66990,Protein GPR107 OS=Homo sapiens OX=9606 GN=GPR107 PE=1 SV=1
3812,3968,O94927|HAUS5_HUMAN,99.0,83.04,5,0,0,0,2,2,0,4,0,0,0,0,1,,,,2.9264E5,1.3672E6,,2.333E6,,,,,1.516E6,3,3,0,0,0,2,2,0,3,0,0,0,0,1,,71683,HAUS augmin-like complex subunit 5 OS=Homo sapiens OX=9606 GN=HAUS5 PE=1 SV=2
4849,4307,Q8WWK9|CKAP2_HUMAN,98.8,82.93,4,0,2,0,0,0,0,0,0,0,2,0,0,,1.0047E6,,,,,,,,1.7517E6,,,2,2,0,1,0,0,0,0,0,0,0,1,0,0,,76987,Cytoskeleton-associated protein 2 OS=Homo sapiens OX=9606 GN=CKAP2 PE=1 SV=1
3445,5159,Q9UNL2|SSRG_HUMAN,98.2,82.80,14,0,0,0,14,14,8,8,0,0,0,0,0,,,,1.5898E7,1.747E7,1.6528E7,1.4009E7,,,,,,2,2,0,0,0,5,5,3,1,0,0,0,0,0,,21080,Translocon-associated protein subunit gamma OS=Homo sapiens OX=9606 GN=SSR3 PE=1 SV=1
4069,4237,P28288|ABCD3_HUMAN,98.8,82.78,6,0,0,2,0,0,0,0,0,0,0,0,4,,,6.451E6,,,,,,,,,5.1937E6,3,3,0,0,1,0,0,0,0,0,0,0,0,5,Deamidation (NQ),75476,ATP-binding cassette sub-family D member 3 OS=Homo sapiens OX=9606 GN=ABCD3 PE=1 SV=1
3844,6102,Q9BPW8|NIPS1_HUMAN,97.4,82.60,15,0,0,0,10,0,0,10,0,5,0,0,5,,,,6.3767E6,,,5.9226E6,,,,,0,3,2,0,0,0,2,0,0,1,0,4,0,0,1,,33310,Protein NipSnap homolog 1 OS=Homo sapiens OX=9606 GN=NIPSNAP1 PE=1 SV=1
4068,4117,Q96BH1|RNF25_HUMAN,98.9,82.53,7,0,2,3,0,0,0,0,0,0,2,0,2,,0,3.7693E6,,,,,,,1.8084E6,,0,3,3,0,1,2,0,0,0,0,0,0,1,0,2,Carbamidomethylation,51219,E3 ubiquitin-protein ligase RNF25 OS=Homo sapiens OX=9606 GN=RNF25 PE=1 SV=1
4156,3723,Q9NRR4|RNC_HUMAN,99.0,82.37,3,0,1,1,2,0,0,0,0,0,0,0,0,,1.4108E6,3.8875E6,4.4567E5,,,,,,,,,3,3,0,2,2,1,0,0,0,0,0,0,0,0,Deamidation (NQ),159315,Ribonuclease 3 OS=Homo sapiens OX=9606 GN=DROSHA PE=1 SV=2
3561,4521,Q9UL45|BL1S6_HUMAN,98.6,82.32,27,0,0,0,0,0,0,0,27,0,8,19,0,,,,,,,,8.0615E6,,2.8696E6,0,,2,2,0,0,0,0,0,0,0,10,0,1,1,0,,19744,Biogenesis of lysosome-related organelles complex 1 subunit 6 OS=Homo sapiens OX=9606 GN=BLOC1S6 PE=1 SV=1
4152,3667,Q5TBB1|RNH2B_HUMAN,99.1,82.26,11,0,0,3,5,0,0,0,0,0,0,0,4,,,2.8785E6,4.9403E6,,,,,,,,2.1414E6,3,3,0,0,2,1,0,0,0,0,0,0,0,2,,35139,Ribonuclease H2 subunit B OS=Homo sapiens OX=9606 GN=RNASEH2B PE=1 SV=1
4386,4265,Q96HR3|MED30_HUMAN,98.8,82.21,17,0,5,0,0,0,6,0,0,0,0,0,7,,2.819E6,,,,4.2902E5,,,,,,8.4251E6,3,3,0,1,0,0,0,1,0,0,0,0,0,2,Carbamidomethylation; Deamidation (NQ),20277,Mediator of RNA polymerase II transcription subunit 30 OS=Homo sapiens OX=9606 GN=MED30 PE=1 SV=1
3834,3788,P49137|MAPK2_HUMAN,99.0,82.14,11,2,0,2,0,8,0,8,0,0,0,0,2,3.6806E6,,1.0199E7,,1.4589E6,,1.2865E6,,,,,,3,2,1,0,1,0,2,0,3,0,0,0,0,1,Carbamidomethylation; Deamidation (NQ),45568,MAP kinase-activated protein kinase 2 OS=Homo sapiens OX=9606 GN=MAPKAPK2 PE=1 SV=1
3981,3706,Q92793|CBP_HUMAN,99.0,82.13,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,5.3122E5,,,,,,,,5,1,0,0,0,1,1,0,1,0,0,0,2,1,,265348,CREB-binding protein OS=Homo sapiens OX=9606 GN=CREBBP PE=1 SV=3
4495,3914,Q9NUQ2|PLCE_HUMAN,99.0,82.07,5,0,3,0,0,0,0,2,0,0,0,0,3,,9.1148E6,,,,,3.3553E6,,,,,6.4798E6,2,2,0,1,0,0,0,0,1,0,0,0,0,1,Carbamidomethylation,42072,1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon OS=Homo sapiens OX=9606 GN=AGPAT5 PE=1 SV=3
3853,4428,Q96S97|MYADM_HUMAN,98.7,81.96,10,3,7,3,0,0,0,0,0,0,0,0,10,1.0446E7,1.2995E7,6.0879E7,,,,,,,,,3.727E7,2,2,1,1,1,0,0,0,0,0,0,0,0,5,,35274,Myeloid-associated differentiation marker OS=Homo sapiens OX=9606 GN=MYADM PE=1 SV=2
4071,4309,O60704|TPST2_HUMAN,98.8,81.92,12,0,4,0,0,0,5,0,0,0,0,0,4,,4.4075E6,,,,3.6503E6,,,,,,4.3787E6,3,3,0,1,0,0,0,3,0,0,0,0,0,2,Carbamidomethylation,41912,Protein-tyrosine sulfotransferase 2 OS=Homo sapiens OX=9606 GN=TPST2 PE=1 SV=1
3331,3831,Q15633|TRBP2_HUMAN,99.0,81.77,11,3,3,3,0,0,0,0,0,0,5,0,6,3.482E6,1.7366E6,2.8637E6,,,,,,,5.9068E6,,9.9868E6,3,3,2,1,1,0,0,0,0,0,0,1,0,11,,39039,RISC-loading complex subunit TARBP2 OS=Homo sapiens OX=9606 GN=TARBP2 PE=1 SV=3
3979,3686,Q14289|FAK2_HUMAN,99.1,81.77,5,0,0,1,0,2,1,0,0,0,0,0,1,,,,,2.6582E6,1.0714E6,,,,,,5.4633E5,5,4,0,0,2,0,2,1,0,0,0,0,0,1,Carbamidomethylation,115875,Protein-tyrosine kinase 2-beta OS=Homo sapiens OX=9606 GN=PTK2B PE=1 SV=2
4025,4429,Q8IU60|DCP2_HUMAN,98.7,81.53,7,0,0,0,5,0,0,0,0,0,0,0,2,,,,2.3997E6,,,,,,,,5.7959E6,2,2,0,0,0,2,0,0,0,0,0,0,0,4,,48423,m7GpppN-mRNA hydrolase OS=Homo sapiens OX=9606 GN=DCP2 PE=1 SV=3
4925,4908,Q9UBH6|XPR1_HUMAN,98.4,81.42,3,0,0,3,0,0,0,0,0,0,0,0,0,,,8.7045E6,,,,,,,,,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,,81535,Xenotropic and polytropic retrovirus receptor 1 OS=Homo sapiens OX=9606 GN=XPR1 PE=1 SV=1
4149,3649,Q96RS0|TGS1_HUMAN,99.1,81.40,5,0,3,1,0,0,0,0,0,0,0,0,1,,2.8177E5,5.0384E6,,,,,,,,,0,3,3,0,1,2,0,0,0,0,0,0,0,0,2,,96620,Trimethylguanosine synthase OS=Homo sapiens OX=9606 GN=TGS1 PE=1 SV=3
3562,5593,P53680|AP2S1_HUMAN,97.9,81.29,11,11,5,6,0,0,0,0,0,0,0,0,11,6.4517E7,4.834E7,7.2542E7,,,,,,,,,6.1351E7,2,2,5,2,1,0,0,0,0,0,0,0,0,4,,17018,AP-2 complex subunit sigma OS=Homo sapiens OX=9606 GN=AP2S1 PE=1 SV=2
3814,3491,Q9Y3I1|FBX7_HUMAN,99.1,81.21,6,0,0,2,0,0,0,0,0,0,2,2,2,,,0,,,,,,,6.9217E6,1.9326E6,9.9874E6,3,3,0,0,1,0,0,0,0,0,0,2,4,1,Carbamidomethylation,58503,F-box only protein 7 OS=Homo sapiens OX=9606 GN=FBXO7 PE=1 SV=1
3195,5471,P13473|LAMP2_HUMAN,97.9,81.21,4,2,2,2,3,3,3,3,0,0,0,0,2,1.7138E7,1.7448E7,4.4303E7,6.892E6,7.0374E6,3.0976E6,1.2593E6,,,,,2.0562E7,2,2,2,1,3,2,6,1,2,0,0,0,0,2,Carbamidomethylation; Deamidation (NQ),44961,Lysosome-associated membrane glycoprotein 2 OS=Homo sapiens OX=9606 GN=LAMP2 PE=1 SV=2
4200,4722,Q5T1C6|THEM4_HUMAN,98.5,81.14,9,0,0,0,5,0,0,5,0,0,0,0,4,,,,2.0999E6,,,2.7398E6,,,,,0,2,2,0,0,0,1,0,0,3,0,0,0,0,1,Carbamidomethylation,27130,Acyl-coenzyme A thioesterase THEM4 OS=Homo sapiens OX=9606 GN=THEM4 PE=1 SV=1
4157,3734,P49902|5NTC_HUMAN,99.0,81.04,12,7,0,3,0,2,0,0,0,0,0,0,0,2.358E6,,1.2656E7,,8.1101E4,,,,,,,,4,4,3,0,1,0,1,0,0,0,0,0,0,0,Carbamidomethylation,64970,Cytosolic purine 5'-nucleotidase OS=Homo sapiens OX=9606 GN=NT5C2 PE=1 SV=1
3858,5155,O00401|WASL_HUMAN,98.2,81.01,7,0,0,0,7,0,0,0,0,0,0,0,0,,,,3.6759E6,,,,,,,,,2,2,0,0,0,8,0,0,0,0,0,0,0,0,Carbamidomethylation,54827,Neural Wiskott-Aldrich syndrome protein OS=Homo sapiens OX=9606 GN=WASL PE=1 SV=2
3938,4098,Q9H3H3|CK068_HUMAN,98.9,80.95,14,0,0,9,0,3,0,3,0,0,7,0,0,,,2.0932E6,,2.198E6,,2.3648E6,,,9.1739E5,,,3,3,0,0,1,0,1,0,1,0,0,4,0,0,,31430,UPF0696 protein C11orf68 OS=Homo sapiens OX=9606 GN=C11orf68 PE=1 SV=3
3796,3903,Q8TBA6|GOGA5_HUMAN,99.0,80.94,5,0,0,0,0,0,0,0,4,2,0,0,0,,,,,,,,2.6509E6,2.1623E6,,,,4,4,0,0,0,0,0,0,0,5,3,0,0,0,,83024,Golgin subfamily A member 5 OS=Homo sapiens OX=9606 GN=GOLGA5 PE=1 SV=3
5079,10266,Q96EH3|MASU1_HUMAN,92.7,80.94,24,9,0,15,0,0,0,0,0,0,0,0,0,2.516E5,,2.084E6,,,,,,,,,,2,2,1,0,1,0,0,0,0,0,0,0,0,0,,26170,Mitochondrial assembly of ribosomal large subunit protein 1 OS=Homo sapiens OX=9606 GN=MALSU1 PE=1 SV=1
3861,7332,Q9UGY1|NOL12_HUMAN,96.3,80.89,7,0,0,0,6,0,0,0,5,0,5,5,0,,,,2.7355E6,,,,2.0388E6,,3.3437E6,3.9672E5,,2,2,0,0,0,2,0,0,0,2,0,3,1,0,,24663,Nucleolar protein 12 OS=Homo sapiens OX=9606 GN=NOL12 PE=1 SV=1
5028,4548,Q8TAD8|SNIP1_HUMAN,98.6,80.87,10,0,0,0,7,0,0,0,0,0,0,0,3,,,,2.2013E6,,,,,,,,4.0778E6,2,2,0,0,0,1,0,0,0,0,0,0,0,1,,45778,Smad nuclear-interacting protein 1 OS=Homo sapiens OX=9606 GN=SNIP1 PE=1 SV=1
